0.505545	0.491620	0.522947	0.466275	0.528939	0.532053	0.470473	0.497880	0.507116	0.475722	0.535480	0.492658	0.519052	0.496587	0.498061	0.509479	0.531445	0.472229	0.509169	0.520395	0.542144	0.482929	0.495104	0.486256	0.484957	0.495533	0.489121	0.553708	0.511715	0.545792	0.480885	0.556584	0.527072	0.530259	0.519182	0.466385	0.504873	0.513181	0.490520	0.468027	0.503855	0.531453	0.484414	0.559072	0.501586	0.517351	0.501775	0.543615	0.478503	0.496445	0.478395	0.516991	0.471656	0.537633	0.531375	0.472988	0.521657	0.472285	0.484191	0.481543	0.547960	0.526365	0.541810	0.546756	0.506711	0.480312	0.552665	0.472551	0.483386	0.546471	0.545671	0.465897	0.518147	0.519524	0.502206	0.513137	0.546680	0.536692	0.528053	0.485325	0.475410	0.535365	0.486306	0.486100	0.474909	0.554346	0.468229	0.492319	0.536302	0.469305	0.514298	0.501302	0.527055	0.509210	0.535782	0.528288	0.494700	0.546158	0.510180	0.532043	0.507361	0.545637	0.471518	0.468208	0.551599	0.472393	0.512728	0.512739	0.502576	0.561400	0.489466	0.478538	0.554802	0.513562	0.528203	0.521315	0.516861	0.467885	0.467055	0.465763	0.495617	0.492975	0.508496	0.540551	0.483714	0.505617	0.479210	0.485867
0.561059	0.509734	0.475641	0.466847	0.494922	0.515858	0.500747	0.474669	0.549911	0.512544	0.533693	0.507970	0.545928	0.520870	0.503118	0.486401	0.561352	0.550495	0.537814	0.558093	0.551379	0.540091	0.555984	0.472151	0.479530	0.490513	0.557421	0.481199	0.484738	0.528588	0.472904	0.499677	0.556102	0.464151	0.492792	0.502192	0.553020	0.559212	0.465749	0.491941	0.474052	0.521355	0.482686	0.478390	0.479452	0.500448	0.466387	0.520813	0.465880	0.544338	0.528980	0.487225	0.486776	0.532091	0.466413	0.550652	0.554197	0.548911	0.468064	0.468661	0.523658	0.548755	0.542916	0.514594	0.469239	0.485172	0.534717	0.490937	0.541994	0.490593	0.528748	0.501984	0.521977	0.536601	0.469955	0.464018	0.494320	0.501895	0.478674	0.490648	0.486586	0.498790	0.512966	0.481754	0.501020	0.510168	0.484428	0.505618	0.480733	0.465746	0.544223	0.489442	0.542165	0.468971	0.541538	0.552506	0.563343	0.531456	0.483733	0.529388	0.533274	0.499308	0.546124	0.533462	0.486104	0.549298	0.560768	0.470725	0.517381	0.543010	0.492943	0.507040	0.482154	0.466699	0.528199	0.532676	0.560892	0.511155	0.494622	0.506816	0.552795	0.499990	0.515123	0.483076	0.562515	0.560839	0.560676	0.502652
0.551439	0.551071	0.532357	0.544745	0.510407	0.537696	0.543204	0.536229	0.557044	0.546415	0.510989	0.493781	0.463295	0.487360	0.470881	0.546244	0.531332	0.505879	0.547547	0.481035	0.540679	0.481751	0.463602	0.531421	0.464360	0.496519	0.498107	0.480551	0.504467	0.531822	0.540722	0.502932	0.520916	0.470190	0.470127	0.532521	0.489587	0.550102	0.470588	0.500622	0.511347	0.472371	0.473307	0.552938	0.558674	0.467294	0.513294	0.512343	0.515896	0.519218	0.534761	0.548816	0.535552	0.513303	0.471871	0.470501	0.560815	0.558748	0.529558	0.519367	0.549000	0.511671	0.481304	0.486336	0.473833	0.468757	0.546803	0.485985	0.468383	0.492531	0.493561	0.501472	0.509589	0.553832	0.502181	0.563023	0.539073	0.562004	0.533512	0.504576	0.492741	0.529299	0.553869	0.516178	0.559076	0.488745	0.477829	0.482459	0.490889	0.520046	0.462707	0.519524	0.503966	0.483923	0.503705	0.468499	0.482048	0.524821	0.548940	0.504796	0.550288	0.484220	0.492424	0.466527	0.522989	0.502838	0.506585	0.527321	0.526149	0.555192	0.538060	0.556042	0.544797	0.468953	0.484126	0.533130	0.480758	0.503319	0.494219	0.544600	0.476138	0.546552	0.540856	0.492169	0.482990	0.545577	0.478644	0.489927
0.472650	0.478642	0.554089	0.562419	0.524443	0.474938	0.559413	0.539008	0.509788	0.467092	0.499725	0.471547	0.529222	0.535011	0.485639	0.470597	0.514954	0.482046	0.496863	0.553463	0.488984	0.531034	0.485601	0.551512	0.516634	0.535273	0.549048	0.529765	0.472092	0.505444	0.481031	0.538947	0.503663	0.476186	0.515842	0.531960	0.547609	0.484644	0.485694	0.524741	0.502343	0.555277	0.511489	0.533351	0.493117	0.490084	0.552566	0.483157	0.518974	0.552398	0.488482	0.506769	0.514586	0.557171	0.555879	0.518153	0.541855	0.525551	0.551769	0.474029	0.549595	0.521583	0.502513	0.543942	0.528001	0.482687	0.516202	0.496137	0.526279	0.521337	0.483894	0.518663	0.501656	0.474919	0.525141	0.538759	0.492408	0.471584	0.489915	0.529564	0.539862	0.497053	0.484722	0.488671	0.504685	0.561672	0.544968	0.557329	0.531933	0.511815	0.552822	0.532875	0.513908	0.473655	0.470422	0.513741	0.544231	0.542246	0.543885	0.522254	0.506746	0.494376	0.468567	0.496329	0.481001	0.507985	0.496292	0.550466	0.536440	0.490950	0.550669	0.519216	0.495582	0.480934	0.513608	0.462877	0.552442	0.466400	0.504886	0.511184	0.549156	0.521966	0.514433	0.558618	0.475635	0.532830	0.542730	0.504831
0.478852	0.478557	0.475692	0.520597	0.479458	0.468411	0.540155	0.531233	0.555060	0.484605	0.510281	0.506317	0.507904	0.467330	0.469007	0.538116	0.555751	0.545367	0.520137	0.483071	0.481693	0.493443	0.517016	0.512773	0.473960	0.552083	0.526239	0.557744	0.498573	0.463705	0.520066	0.470185	0.537442	0.537992	0.483204	0.524463	0.559472	0.528390	0.524174	0.487771	0.481773	0.556893	0.532920	0.516497	0.553408	0.508019	0.539360	0.500850	0.518371	0.500979	0.464024	0.509876	0.519429	0.506131	0.555683	0.473874	0.548406	0.499107	0.499410	0.506258	0.462616	0.554273	0.489251	0.464141	0.501903	0.491281	0.553418	0.519217	0.494087	0.516031	0.483220	0.497710	0.484402	0.508883	0.548296	0.471145	0.469676	0.556801	0.472445	0.468162	0.529487	0.495999	0.464451	0.542577	0.504917	0.473296	0.516772	0.562296	0.529594	0.538972	0.480883	0.519144	0.487002	0.523842	0.529649	0.530683	0.499032	0.513458	0.492937	0.492104	0.472731	0.490104	0.472435	0.546851	0.536695	0.555076	0.559772	0.543962	0.472439	0.504735	0.489090	0.482987	0.545407	0.489622	0.507301	0.513451	0.547921	0.489338	0.500257	0.539357	0.521260	0.520908	0.548165	0.527275	0.477395	0.467496	0.489932	0.496614
0.479196	0.557615	0.520213	0.471887	0.532129	0.534114	0.516503	0.561953	0.494989	0.532681	0.539577	0.512120	0.473102	0.469710	0.472110	0.517755	0.548169	0.472996	0.542950	0.519039	0.513387	0.538502	0.487514	0.490247	0.526291	0.510246	0.531851	0.532030	0.500697	0.500404	0.518829	0.556523	0.515168	0.522351	0.501662	0.477338	0.473983	0.516484	0.525988	0.512950	0.549766	0.484261	0.554253	0.548266	0.511918	0.535154	0.548202	0.523230	0.517632	0.532400	0.518376	0.550073	0.559927	0.479994	0.540887	0.515953	0.494146	0.542146	0.525385	0.551085	0.534636	0.562492	0.558901	0.513864	0.521441	0.482454	0.552386	0.486455	0.556323	0.484784	0.497288	0.490307	0.499600	0.498223	0.557270	0.483644	0.498206	0.516401	0.542984	0.515682	0.520801	0.537639	0.535846	0.464432	0.525926	0.536537	0.556823	0.521985	0.467389	0.520050	0.489415	0.509951	0.540393	0.487505	0.501940	0.549264	0.558528	0.490427	0.498593	0.468440	0.520273	0.496237	0.528884	0.539521	0.529582	0.462948	0.517707	0.463560	0.560030	0.533590	0.540759	0.531168	0.462896	0.496711	0.547034	0.512418	0.556354	0.525046	0.483615	0.551120	0.494380	0.466412	0.535063	0.489497	0.539741	0.466704	0.497505	0.509553
0.543389	0.546071	0.497098	0.507034	0.548594	0.559904	0.551405	0.469357	0.489766	0.560161	0.464913	0.541631	0.507529	0.486860	0.478817	0.478505	0.546720	0.473039	0.469144	0.561747	0.487565	0.502715	0.561422	0.559246	0.529804	0.493747	0.549096	0.471986	0.504932	0.473676	0.470311	0.550522	0.487575	0.526548	0.491120	0.499299	0.544302	0.555949	0.471020	0.516206	0.559146	0.470390	0.478340	0.510342	0.549582	0.556928	0.498723	0.502984	0.480858	0.547546	0.492152	0.476520	0.549845	0.462616	0.518405	0.514719	0.553520	0.542926	0.555961	0.472645	0.513695	0.558500	0.553920	0.467563	0.467345	0.561743	0.490802	0.478047	0.501858	0.502396	0.471376	0.530804	0.546627	0.493115	0.531234	0.543938	0.511528	0.515311	0.495806	0.462405	0.535932	0.559662	0.524747	0.487830	0.553067	0.531652	0.560629	0.558573	0.484112	0.493909	0.506641	0.482594	0.505040	0.497270	0.534560	0.502347	0.484860	0.546458	0.544400	0.546280	0.524985	0.514954	0.500644	0.485907	0.554610	0.563357	0.559378	0.510858	0.531418	0.471021	0.525755	0.540341	0.472341	0.527966	0.487917	0.536305	0.465618	0.508848	0.492864	0.466701	0.525758	0.501852	0.551660	0.472280	0.510095	0.516693	0.466524	0.485792
0.498893	0.489554	0.491151	0.471362	0.501283	0.502892	0.532498	0.490007	0.557122	0.539397	0.550081	0.504053	0.503044	0.538012	0.506897	0.484378	0.561258	0.468967	0.483637	0.552839	0.512259	0.499774	0.530426	0.487532	0.489865	0.507030	0.547058	0.535425	0.543787	0.511059	0.502784	0.507383	0.466431	0.561045	0.550594	0.555617	0.527176	0.525826	0.471522	0.506042	0.523092	0.463785	0.488832	0.541247	0.462395	0.523354	0.534977	0.492710	0.522157	0.555444	0.504245	0.466340	0.514756	0.515134	0.524940	0.535864	0.550849	0.508243	0.508475	0.493686	0.464113	0.536247	0.556052	0.479745	0.483647	0.558299	0.527267	0.525485	0.528293	0.521035	0.483507	0.556168	0.483006	0.474978	0.527743	0.465752	0.550127	0.488236	0.554432	0.501108	0.547376	0.512426	0.538224	0.494684	0.468254	0.510718	0.556182	0.489036	0.479204	0.518050	0.549565	0.560996	0.513526	0.547170	0.514811	0.509652	0.503291	0.472698	0.505147	0.477756	0.474454	0.514759	0.479339	0.497453	0.562027	0.508819	0.470006	0.526169	0.528142	0.492473	0.503761	0.487088	0.557913	0.523928	0.476066	0.513025	0.477720	0.540205	0.496000	0.503336	0.533284	0.484205	0.560760	0.559541	0.552994	0.473491	0.538587	0.562270
0.533868	0.554364	0.476275	0.548335	0.469237	0.489558	0.487378	0.560170	0.472860	0.560493	0.537124	0.539585	0.552965	0.516782	0.509711	0.491747	0.561961	0.502362	0.559689	0.480516	0.509073	0.509992	0.526047	0.532897	0.473637	0.473113	0.470707	0.534049	0.559591	0.517160	0.468314	0.467080	0.517984	0.559581	0.557054	0.545046	0.491460	0.476768	0.464073	0.488106	0.512851	0.531238	0.553076	0.517680	0.544568	0.558921	0.538356	0.537957	0.521308	0.490410	0.465081	0.558551	0.486593	0.560067	0.526743	0.542370	0.475923	0.465308	0.478736	0.475631	0.547321	0.554210	0.479591	0.512342	0.469468	0.521694	0.501123	0.499250	0.545406	0.559580	0.540765	0.498224	0.523915	0.540683	0.482851	0.506311	0.465942	0.546916	0.480087	0.506839	0.492950	0.474807	0.466819	0.510920	0.467491	0.502967	0.505674	0.520655	0.507249	0.478053	0.510852	0.510096	0.512708	0.506187	0.559722	0.491499	0.494357	0.483879	0.528623	0.545493	0.467702	0.539095	0.492033	0.478471	0.559618	0.474926	0.513209	0.501159	0.505824	0.538114	0.556763	0.540299	0.559305	0.549112	0.538878	0.504138	0.504090	0.485496	0.498133	0.473883	0.497527	0.503380	0.503318	0.473735	0.537014	0.464687	0.484413	0.465848
0.483576	0.532663	0.504487	0.467948	0.540793	0.513194	0.478190	0.500886	0.470569	0.539994	0.551394	0.547294	0.464777	0.478486	0.467519	0.557388	0.479503	0.540781	0.549474	0.481414	0.499100	0.483169	0.509081	0.560863	0.507258	0.540511	0.553809	0.515648	0.503215	0.560840	0.467476	0.472423	0.467076	0.476320	0.478646	0.517784	0.517378	0.521736	0.527892	0.466016	0.557252	0.465286	0.521427	0.463423	0.504820	0.557680	0.517327	0.476225	0.513265	0.510653	0.560334	0.525609	0.504138	0.497327	0.532400	0.492783	0.469049	0.559508	0.548811	0.523802	0.543712	0.537886	0.470916	0.517480	0.481927	0.517329	0.540303	0.513137	0.466895	0.506392	0.485471	0.483832	0.542233	0.505072	0.523499	0.474809	0.512344	0.464537	0.560929	0.560044	0.560751	0.536234	0.484494	0.500774	0.553257	0.496584	0.501623	0.465900	0.482927	0.467283	0.469538	0.546555	0.550603	0.512140	0.515949	0.465539	0.498824	0.514826	0.551397	0.491179	0.505493	0.495275	0.494849	0.527615	0.518531	0.560564	0.528475	0.471552	0.516511	0.516946	0.511546	0.561780	0.476823	0.493034	0.484525	0.527524	0.557333	0.485706	0.536326	0.480505	0.546850	0.554796	0.503994	0.483555	0.542047	0.484770	0.504803	0.526260
0.554498	0.531865	0.511410	0.506533	0.508106	0.544475	0.494571	0.538814	0.539015	0.509449	0.507127	0.465227	0.550048	0.555776	0.500000	0.527861	0.494678	0.469780	0.487943	0.531061	0.517424	0.543596	0.470711	0.516702	0.470587	0.470550	0.510715	0.479463	0.529832	0.482861	0.517031	0.561098	0.493248	0.481144	0.562348	0.470146	0.484480	0.550177	0.471753	0.538462	0.538135	0.473742	0.525693	0.547804	0.553393	0.482540	0.520349	0.545672	0.490890	0.486720	0.462179	0.488816	0.512623	0.493738	0.470114	0.540022	0.538381	0.561925	0.481250	0.494717	0.535015	0.489457	0.506243	0.542131	0.535932	0.536177	0.548877	0.529940	0.512680	0.524168	0.494453	0.532540	0.469079	0.508781	0.552729	0.518792	0.557223	0.491807	0.522542	0.531092	0.502012	0.514330	0.548696	0.483116	0.537494	0.559495	0.471009	0.524263	0.479121	0.510134	0.485232	0.525238	0.487321	0.475382	0.469731	0.539614	0.510427	0.516201	0.491213	0.490368	0.497489	0.468050	0.479214	0.544471	0.562451	0.475186	0.549192	0.519307	0.529092	0.512986	0.516646	0.512847	0.468189	0.553888	0.504473	0.537315	0.559394	0.550993	0.475054	0.528724	0.477587	0.464850	0.473283	0.504110	0.550048	0.503052	0.537641	0.465423
